Dato;Region;FG;Faregrad;Hovedskredproblem;Skredproblem;Skredproblem
2020-10-01;Nordenskiöld Land;0;None;
2020-10-02;Nordenskiöld Land;0;None;
2020-10-03;Nordenskiöld Land;0;None;
2020-10-04;Nordenskiöld Land;0;None;
2020-10-05;Nordenskiöld Land;0;None;
2020-10-06;Nordenskiöld Land;0;None;
2020-10-07;Nordenskiöld Land;0;None;
2020-10-08;Nordenskiöld Land;0;None;
2020-10-09;Nordenskiöld Land;0;None;
2020-10-10;Nordenskiöld Land;0;None;
2020-10-11;Nordenskiöld Land;0;None;
2020-10-12;Nordenskiöld Land;0;None;
2020-10-13;Nordenskiöld Land;0;None;
2020-10-14;Nordenskiöld Land;0;None;
2020-10-15;Nordenskiöld Land;0;None;
2020-10-16;Nordenskiöld Land;0;None;
2020-10-17;Nordenskiöld Land;0;None;
2020-10-18;Nordenskiöld Land;0;None;
2020-10-19;Nordenskiöld Land;0;None;
2020-10-20;Nordenskiöld Land;0;None;
2020-10-21;Nordenskiöld Land;0;None;
2020-10-22;Nordenskiöld Land;0;None;
2020-10-23;Nordenskiöld Land;0;None;
2020-10-24;Nordenskiöld Land;0;None;
2020-10-25;Nordenskiöld Land;0;None;
2020-10-26;Nordenskiöld Land;0;None;
2020-10-27;Nordenskiöld Land;0;None;
2020-10-28;Nordenskiöld Land;0;None;
2020-10-29;Nordenskiöld Land;0;None;
2020-10-30;Nordenskiöld Land;0;None;
2020-10-31;Nordenskiöld Land;0;None;
2020-11-01;Nordenskiöld Land;0;None;
2020-11-02;Nordenskiöld Land;0;None;
2020-11-03;Nordenskiöld Land;0;None;
2020-11-04;Nordenskiöld Land;0;None;
2020-11-05;Nordenskiöld Land;0;None;
2020-11-06;Nordenskiöld Land;0;None;
2020-11-07;Nordenskiöld Land;0;None;
2020-11-08;Nordenskiöld Land;0;None;
2020-11-09;Nordenskiöld Land;0;None;
2020-11-10;Nordenskiöld Land;0;None;
2020-11-11;Nordenskiöld Land;0;None;
2020-11-12;Nordenskiöld Land;0;None;
2020-11-13;Nordenskiöld Land;0;None;
2020-11-14;Nordenskiöld Land;0;None;
2020-11-15;Nordenskiöld Land;0;None;
2020-11-16;Nordenskiöld Land;0;None;
2020-11-17;Nordenskiöld Land;0;None;
2020-11-18;Nordenskiöld Land;0;None;
2020-11-19;Nordenskiöld Land;0;None;
2020-11-20;Nordenskiöld Land;0;None;
2020-11-21;Nordenskiöld Land;0;None;
2020-11-22;Nordenskiöld Land;0;None;
2020-11-23;Nordenskiöld Land;0;None;
2020-11-24;Nordenskiöld Land;0;None;
2020-11-25;Nordenskiöld Land;0;None;
2020-11-26;Nordenskiöld Land;0;None;
2020-11-27;Nordenskiöld Land;0;None;
2020-11-28;Nordenskiöld Land;0;None;
2020-11-29;Nordenskiöld Land;0;None;
2020-11-30;Nordenskiöld Land;0;None;
2020-12-01;Nordenskiöld Land;1;1 Low;Wind drifted snow (slab avalanches);
2020-12-02;Nordenskiöld Land;1;1 Low;Wind drifted snow (slab avalanches);
2020-12-03;Nordenskiöld Land;1;1 Low;Wind drifted snow (slab avalanches);
2020-12-04;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);
2020-12-05;Nordenskiöld Land;1;1 Low;Wind drifted snow (slab avalanches);
2020-12-06;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);
2020-12-07;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);
2020-12-08;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);
2020-12-09;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);
2020-12-10;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);
2020-12-11;Nordenskiöld Land;1;1 Low;Persistent weak layer (slab avalanches);
2020-12-12;Nordenskiöld Land;1;1 Low;Persistent weak layer (slab avalanches);
2020-12-13;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);
2020-12-14;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);
2020-12-15;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2020-12-16;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2020-12-17;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2020-12-18;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2020-12-19;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2020-12-20;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2020-12-21;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2020-12-22;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2020-12-23;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2020-12-24;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2020-12-25;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2020-12-26;Nordenskiöld Land;1;1 Low;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2020-12-27;Nordenskiöld Land;1;1 Low;Persistent weak layer (slab avalanches);
2020-12-28;Nordenskiöld Land;1;1 Low;Persistent weak layer (slab avalanches);
2020-12-29;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2020-12-30;Nordenskiöld Land;2;2 Moderate;New snow (slab avalanches);Persistent weak layer (slab avalanches);
2020-12-31;Nordenskiöld Land;2;2 Moderate;New snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-01;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-02;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-03;Nordenskiöld Land;3;3 Considerable;Persistent weak layer (slab avalanches);Wind drifted snow (slab avalanches);
2021-01-04;Nordenskiöld Land;3;3 Considerable;Persistent weak layer (slab avalanches);Wind drifted snow (slab avalanches);
2021-01-05;Nordenskiöld Land;3;3 Considerable;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-06;Nordenskiöld Land;3;3 Considerable;Persistent weak layer (slab avalanches);Wind drifted snow (slab avalanches);
2021-01-07;Nordenskiöld Land;3;3 Considerable;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-08;Nordenskiöld Land;3;3 Considerable;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-09;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-10;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-11;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-12;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-13;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-14;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-15;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-16;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-17;Nordenskiöld Land;3;3 Considerable;Persistent weak layer (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-18;Nordenskiöld Land;3;3 Considerable;Persistent weak layer (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-19;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-20;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-21;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-22;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-23;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-24;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-25;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-26;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-27;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);Persistent weak layer (slab avalanches);
2021-01-28;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);
2021-01-29;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);
2021-01-30;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);
2021-01-31;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);
2021-02-01;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);
2021-02-02;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-02-03;Nordenskiöld Land;3;3 Considerable;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-02-04;Nordenskiöld Land;3;3 Considerable;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-02-05;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-02-06;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-02-07;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);Wind drifted snow (slab avalanches);
2021-02-08;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-02-09;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-02-10;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);Wind drifted snow (slab avalanches);
2021-02-11;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);Wind drifted snow (slab avalanches);
2021-02-12;Nordenskiöld Land;3;3 Considerable;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-02-13;Nordenskiöld Land;3;3 Considerable;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-02-14;Nordenskiöld Land;3;3 Considerable;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-02-15;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-02-16;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);
2021-02-17;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);
2021-02-18;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);
2021-02-19;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);
2021-02-20;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);
2021-02-21;Nordenskiöld Land;3;3 Considerable;Persistent weak layer (slab avalanches);
2021-02-22;Nordenskiöld Land;3;3 Considerable;Persistent weak layer (slab avalanches);
2021-02-23;Nordenskiöld Land;3;3 Considerable;Persistent weak layer (slab avalanches);Wind drifted snow (slab avalanches);
2021-02-24;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);Wind drifted snow (slab avalanches);
2021-02-25;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);
2021-02-26;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);
2021-02-27;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);
2021-02-28;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);
2021-03-01;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);
2021-03-02;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);
2021-03-03;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);
2021-03-04;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);
2021-03-05;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-03-06;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-03-07;Nordenskiöld Land;3;3 Considerable;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-03-08;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-03-09;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);Wind drifted snow (slab avalanches);
2021-03-10;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);
2021-03-11;Nordenskiöld Land;3;3 Considerable;Persistent weak layer (slab avalanches);Wind drifted snow (slab avalanches);
2021-03-12;Nordenskiöld Land;3;3 Considerable;Persistent weak layer (slab avalanches);Wind drifted snow (slab avalanches);
2021-03-13;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);Wind drifted snow (slab avalanches);
2021-03-14;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);Wind drifted snow (slab avalanches);
2021-03-15;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);Wind drifted snow (slab avalanches);
2021-03-16;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);Wind drifted snow (slab avalanches);
2021-03-17;Nordenskiöld Land;2;2 Moderate;Persistent weak layer (slab avalanches);Wind drifted snow (slab avalanches);
2021-03-18;Nordenskiöld Land;3;3 Considerable;Persistent weak layer (slab avalanches);Wind drifted snow (slab avalanches);
2021-03-19;Nordenskiöld Land;3;3 Considerable;Persistent weak layer (slab avalanches);Wind drifted snow (slab avalanches);
2021-03-20;Nordenskiöld Land;3;3 Considerable;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-03-21;Nordenskiöld Land;3;3 Considerable;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-03-22;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-03-23;Nordenskiöld Land;3;3 Considerable;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-03-24;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-03-25;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-03-26;Nordenskiöld Land;2;2 Moderate;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-03-27;Nordenskiöld Land;3;3 Considerable;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-03-28;Nordenskiöld Land;3;3 Considerable;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-03-29;Nordenskiöld Land;3;3 Considerable;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-03-30;Nordenskiöld Land;3;3 Considerable;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-03-31;Nordenskiöld Land;3;3 Considerable;Wind drifted snow (slab avalanches);Persistent weak layer (slab avalanches);
2021-04-01;Nordenskiöld Land;3;3 Considerable;Persistent weak layer (slab avalanches);Wind drifted snow (slab avalanches);
